Model,Trial,CV_Mean,Best_Score_So_Far,Trial_Runtime_Sec
LinearSVC,49,0.8941458333333333,0.8970625,2.20992659998592
LinearSVC,50,0.8969791666666668,0.8970625,2.160779000027105
NB,1,0.8430416666666666,0.8430416666666666,1.6868109999923036
NB,2,0.8430416666666666,0.8430416666666666,1.5345013999613002
NB,3,0.8430416666666666,0.8430416666666666,2.2910818999516778
NB,4,0.8430416666666666,0.8430416666666666,1.6770226000226103
NB,5,0.8430416666666666,0.8430416666666666,1.9351374999969266
NB,6,0.8430416666666666,0.8430416666666666,1.8335165999596938
NB,7,0.8430416666666666,0.8430416666666666,1.8333807000308298
NB,8,0.8430416666666666,0.8430416666666666,1.9825120000168681
NB,9,0.8430416666666666,0.8430416666666666,1.5393489999696612
NB,10,0.8430416666666666,0.8430416666666666,1.7479290000046603
NB,11,0.8430416666666666,0.8430416666666666,1.4236910999752581
NB,12,0.8430416666666666,0.8430416666666666,1.962145800003782
NB,13,0.8430416666666666,0.8430416666666666,1.4263069999869913
NB,14,0.8430416666666666,0.8430416666666666,1.5787958999862894
NB,15,0.8430416666666666,0.8430416666666666,1.6299726000288501
NB,16,0.8430416666666666,0.8430416666666666,1.8913369000074454
NB,17,0.8430416666666666,0.8430416666666666,1.4977237000130117
NB,18,0.8430416666666666,0.8430416666666666,1.6035632000421174
NB,19,0.8430416666666666,0.8430416666666666,1.7365917999995872
NB,20,0.8430416666666666,0.8430416666666666,1.29219710000325
NB,21,0.8430416666666666,0.8430416666666666,2.0703459000214934
NB,22,0.8430416666666666,0.8430416666666666,1.7383516000118107
NB,23,0.8430416666666666,0.8430416666666666,1.6397511000395752
NB,24,0.8430416666666666,0.8430416666666666,1.9619600999867544
NB,25,0.8430416666666666,0.8430416666666666,1.615256299963221
NB,26,0.8430416666666666,0.8430416666666666,1.5004484999808483
NB,27,0.8430416666666666,0.8430416666666666,1.6486152000143193
NB,28,0.8430416666666666,0.8430416666666666,1.4059350000461563
NB,29,0.8430416666666666,0.8430416666666666,1.6428915000287816
NB,30,0.8430416666666666,0.8430416666666666,1.6728400000138208
NB,31,0.8430416666666666,0.8430416666666666,1.4278248999617063
NB,32,0.8430416666666666,0.8430416666666666,1.598591200017836
NB,33,0.8430416666666666,0.8430416666666666,1.659098999982234
NB,34,0.8430416666666666,0.8430416666666666,1.6806893000029959
NB,35,0.8430416666666666,0.8430416666666666,2.2278466999996454
NB,36,0.8430416666666666,0.8430416666666666,1.7217279999749735
NB,37,0.8430416666666666,0.8430416666666666,1.5959573000436649
NB,38,0.8430416666666666,0.8430416666666666,2.275211300002411
NB,39,0.8430416666666666,0.8430416666666666,1.4259427999495529
NB,40,0.8430416666666666,0.8430416666666666,1.9091438999748789
NB,41,0.8430416666666666,0.8430416666666666,1.9369497000006959
NB,42,0.8430416666666666,0.8430416666666666,1.9555563000030816
